"id_data","harga","luas_tanah","luas_bangunan","kamar_tidur","kamar_mandi","garasi","kota","harga_per_m2_tanah","harga_per_m2_bangunan","flag_data_tidak_valid","flag_outlier_iqr_harga","flag_outlier_iqr_luas_tanah","flag_outlier_iqr_luas_bangunan","flag_outlier_iqr_kamar_tidur","flag_outlier_iqr_kamar_mandi","flag_outlier_iqr"
"JKS0001",28000000000,1100,700,5,6,"ada","Jakarta Selatan",25454545.45,40000000,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"JKS0002",19000000000,824,800,4,4,"ada","Jakarta Selatan",23058252.43,23750000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0003",4700000000,500,400,4,3,"ada","Jakarta Selatan",9400000,11750000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0004",4900000000,251,300,5,4,"ada","Jakarta Selatan",19521912.35,16333333.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0005",28000000000,1340,575,4,5,"ada","Jakarta Selatan",20895522.39,48695652.17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0006",10000000000,460,300,4,4,"ada","Jakarta Selatan",21739130.43,33333333.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0007",7600000000,278,350,4,4,"ada","Jakarta Selatan",27338129.5,21714285.71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0008",5250000000,511,300,3,2,"ada","Jakarta Selatan",10273972.6,17500000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0009",670000000,70,69,3,2,"tidak_ada","Jakarta Selatan",9571428.57,9710144.93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0010",480000000,66,42,2,1,"tidak_ada","Jakarta Selatan",7272727.27,11428571.43,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"JKS0011",10700000000,449,500,6,7,"ada","Jakarta Selatan",23830734.97,21400000,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"JKS0012",4200000000,109,188,2,3,"ada","Jakarta Selatan",38532110.09,22340425.53,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
"JKS0013",8500000000,320,250,4,4,"ada","Jakarta Selatan",26562500,34000000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0014",7000000000,384,400,4,4,"ada","Jakarta Selatan",18229166.67,17500000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0015",20000000000,462,645,5,6,"ada","Jakarta Selatan",43290043.29,31007751.94,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"JKS0016",9500000000,212,300,4,4,"ada","Jakarta Selatan",44811320.75,31666666.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0017",13400000000,342,450,5,4,"ada","Jakarta Selatan",39181286.55,29777777.78,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0018",11000000000,410,700,4,4,"ada","Jakarta Selatan",26829268.29,15714285.71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0019",5800000000,144,285,4,3,"ada","Jakarta Selatan",40277777.78,20350877.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0020",35000000000,985,400,4,3,"ada","Jakarta Selatan",35532994.92,87500000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0021",14000000000,780,500,3,4,"ada","Jakarta Selatan",17948717.95,28000000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0022",5000000000,217,450,4,4,"ada","Jakarta Selatan",23041474.65,11111111.11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0023",40000000000,1500,700,4,4,"ada","Jakarta Selatan",26666666.67,57142857.14,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"JKS0024",7250000000,210,300,4,3,"ada","Jakarta Selatan",34523809.52,24166666.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0025",5200000000,110,200,3,3,"ada","Jakarta Selatan",47272727.27,26000000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0026",25000000000,760,650,4,4,"ada","Jakarta Selatan",32894736.84,38461538.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0027",5680000000,151,245,3,3,"ada","Jakarta Selatan",37615894.04,23183673.47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0028",10500000000,220,350,4,3,"ada","Jakarta Selatan",47727272.73,30000000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0029",7050000000,128,315,3,3,"ada","Jakarta Selatan",55078125,22380952.38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0030",9300000000,235,270,3,3,"tidak_ada","Jakarta Selatan",39574468.09,34444444.44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0031",6500000000,100,250,4,3,"ada","Jakarta Selatan",65000000,26000000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0032",68000000000,470,1000,5,5,"ada","Jakarta Selatan",144680851.06,68000000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
"JKS0033",3000000000,75,150,4,2,"ada","Jakarta Selatan",40000000,20000000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0034",85000000000,770,500,4,4,"ada","Jakarta Selatan",110389610.39,170000000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
"JKS0035",19500000000,610,1000,6,5,"ada","Jakarta Selatan",31967213.11,19500000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0036",20900000000,754,500,4,4,"ada","Jakarta Selatan",27718832.89,41800000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0037",15500000000,440,350,4,3,"ada","Jakarta Selatan",35227272.73,44285714.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0038",14000000000,410,800,4,4,"ada","Jakarta Selatan",34146341.46,17500000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0039",39000000000,973,1100,4,3,"ada","Jakarta Selatan",40082219.94,35454545.45,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"JKS0040",8000000000,251,320,4,4,"ada","Jakarta Selatan",31872509.96,25000000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0041",20000000000,780,600,4,4,"ada","Jakarta Selatan",25641025.64,33333333.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0042",17500000000,954,600,4,3,"ada","Jakarta Selatan",18343815.51,29166666.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0043",34000000000,1186,900,6,5,"ada","Jakarta Selatan",28667790.89,37777777.78,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0044",7500000000,186,380,4,4,"ada","Jakarta Selatan",40322580.65,19736842.11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0045",18500000000,358,500,4,5,"ada","Jakarta Selatan",51675977.65,37000000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0046",5000000000,217,200,4,3,"ada","Jakarta Selatan",23041474.65,25000000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0047",16000000000,535,600,4,4,"ada","Jakarta Selatan",29906542.06,26666666.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0048",13000000000,330,500,3,3,"ada","Jakarta Selatan",39393939.39,26000000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0049",8000000000,250,320,4,3,"ada","Jakarta Selatan",32000000,25000000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0050",17500000000,477,530,4,4,"ada","Jakarta Selatan",36687631.03,33018867.92,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0051",10500000000,282,450,4,4,"ada","Jakarta Selatan",37234042.55,23333333.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0052",35500000000,1312,850,5,4,"ada","Jakarta Selatan",27057926.83,41764705.88,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0053",16000000000,860,500,4,4,"ada","Jakarta Selatan",18604651.16,32000000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0054",11700000000,246,347,4,3,"ada","Jakarta Selatan",47560975.61,33717579.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0055",18500000000,443,450,4,3,"ada","Jakarta Selatan",41760722.35,41111111.11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0056",17500000000,389,400,4,3,"ada","Jakarta Selatan",44987146.53,43750000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0057",6500000000,300,450,4,3,"ada","Jakarta Selatan",21666666.67,14444444.44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0058",18500000000,433,600,4,4,"ada","Jakarta Selatan",42725173.21,30833333.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0059",25000000000,987,400,4,3,"ada","Jakarta Selatan",25329280.65,62500000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0060",23000000000,817,500,6,4,"ada","Jakarta Selatan",28151774.79,46000000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0061",12990000000,876,428,5,4,"ada","Jakarta Selatan",14828767.12,30350467.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0062",15000000000,887,300,3,2,"ada","Jakarta Selatan",16910935.74,50000000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0063",13000000000,384,425,5,4,"ada","Jakarta Selatan",33854166.67,30588235.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0064",33000000000,458,400,4,4,"ada","Jakarta Selatan",72052401.75,82500000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0065",9500000000,200,235,3,3,"ada","Jakarta Selatan",47500000,40425531.91,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0066",5750000000,144,285,4,4,"ada","Jakarta Selatan",39930555.56,20175438.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0067",19000000000,358,600,4,5,"tidak_ada","Jakarta Selatan",53072625.7,31666666.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0068",19000000000,550,480,4,4,"ada","Jakarta Selatan",34545454.55,39583333.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0069",21500000000,950,300,5,4,"ada","Jakarta Selatan",22631578.95,71666666.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0070",5200000000,164,140,3,3,"ada","Jakarta Selatan",31707317.07,37142857.14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0071",14000000000,460,400,4,3,"ada","Jakarta Selatan",30434782.61,35000000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0072",55000000000,1487,1200,6,4,"ada","Jakarta Selatan",36987222.6,45833333.33,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"JKS0073",6250000000,158,400,4,2,"ada","Jakarta Selatan",39556962.03,15625000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0074",29000000000,1186,800,9,8,"ada","Jakarta Selatan",24451939.29,36250000,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"JKS0075",8000000000,323,317,5,4,"ada","Jakarta Selatan",24767801.86,25236593.06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0076",8500000000,502,250,4,4,"ada","Jakarta Selatan",16932270.92,34000000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0077",18000000000,916,147,5,7,"ada","Jakarta Selatan",19650655.02,122448979.59,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"JKS0078",4500000000,109,188,2,3,"ada","Jakarta Selatan",41284403.67,23936170.21,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
"JKS0079",10000000000,395,450,5,5,"ada","Jakarta Selatan",25316455.7,22222222.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0080",4250000000,152,275,3,3,"ada","Jakarta Selatan",27960526.32,15454545.45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0081",4500000000,138,250,5,4,"tidak_ada","Jakarta Selatan",32608695.65,18000000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0082",2800000000,100,150,3,3,"tidak_ada","Jakarta Selatan",28000000,18666666.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0083",15000000000,2010,800,4,3,"ada","Jakarta Selatan",7462686.57,18750000,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"JKS0084",7800000000,188,367,3,3,"ada","Jakarta Selatan",41489361.7,21253405.99,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0085",21000000000,500,525,4,5,"ada","Jakarta Selatan",42000000,40000000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0086",38000000000,1229,800,4,4,"ada","Jakarta Selatan",30919446.7,47500000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0087",29950000000,1000,600,4,4,"ada","Jakarta Selatan",29950000,49916666.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0088",7500000000,350,350,6,6,"tidak_ada","Jakarta Selatan",21428571.43,21428571.43,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"JKS0089",25000000000,987,400,4,3,"tidak_ada","Jakarta Selatan",25329280.65,62500000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0090",36000000000,626,500,5,3,"ada","Jakarta Selatan",57507987.22,72000000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0091",20000000000,472,650,6,5,"tidak_ada","Jakarta Selatan",42372881.36,30769230.77,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0092",29000000000,1186,600,8,9,"tidak_ada","Jakarta Selatan",24451939.29,48333333.33,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"JKS0093",5500000000,234,115,2,2,"ada","Jakarta Selatan",23504273.5,47826086.96,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
"JKS0094",16590000000,405,495,4,4,"ada","Jakarta Selatan",40962962.96,33515151.52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0095",33500000000,1000,800,5,6,"tidak_ada","Jakarta Selatan",33500000,41875000,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"JKS0096",21000000000,802,904,4,3,"ada","Jakarta Selatan",26184538.65,23230088.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0097",7720000000,125,298,4,4,"ada","Jakarta Selatan",61760000,25906040.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0098",22000000000,1019,650,4,3,"ada","Jakarta Selatan",21589793.92,33846153.85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0099",18500000000,180,600,4,4,"ada","Jakarta Selatan",102777777.78,30833333.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0100",16500000000,933,600,5,5,"ada","Jakarta Selatan",17684887.46,27500000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0101",11980000000,241,572,4,5,"ada","Jakarta Selatan",49709543.57,20944055.94,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0102",8500000000,250,250,4,4,"ada","Jakarta Selatan",34000000,34000000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0103",7700000000,190,350,3,2,"ada","Jakarta Selatan",40526315.79,22000000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0104",4200000000,270,300,4,4,"ada","Jakarta Selatan",15555555.56,14000000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0105",15700000000,860,325,5,4,"ada","Jakarta Selatan",18255813.95,48307692.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0106",17000000000,916,147,5,7,"ada","Jakarta Selatan",18558951.97,115646258.5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"JKS0107",9550000000,251,288,3,3,"ada","Jakarta Selatan",38047808.76,33159722.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0108",10200000000,320,360,6,4,"ada","Jakarta Selatan",31875000,28333333.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0109",5900000000,240,350,4,4,"ada","Jakarta Selatan",24583333.33,16857142.86,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0110",6000000000,178,309,4,3,"ada","Jakarta Selatan",33707865.17,19417475.73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0111",10800000000,438,540,6,5,"ada","Jakarta Selatan",24657534.25,20000000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0112",55000000000,1500,1200,7,6,"ada","Jakarta Selatan",36666666.67,45833333.33,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"JKS0113",14000000000,714,750,5,3,"tidak_ada","Jakarta Selatan",19607843.14,18666666.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0114",6900000000,358,450,4,3,"ada","Jakarta Selatan",19273743.02,15333333.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0115",55000000000,1497,1200,5,5,"ada","Jakarta Selatan",36740146.96,45833333.33,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"JKS0116",17500000000,1056,600,5,5,"ada","Jakarta Selatan",16571969.7,29166666.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0117",3500000000,100,156,5,4,"ada","Jakarta Selatan",35000000,22435897.44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0118",15500000000,340,500,4,4,"ada","Jakarta Selatan",45588235.29,31000000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0119",6900000000,188,350,3,3,"tidak_ada","Jakarta Selatan",36702127.66,19714285.71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0120",16000000000,407,575,5,4,"ada","Jakarta Selatan",39312039.31,27826086.96,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0121",11900000000,241,571,4,5,"ada","Jakarta Selatan",49377593.36,20840630.47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0122",7500000000,188,351,3,3,"ada","Jakarta Selatan",39893617.02,21367521.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0123",12500000000,371,300,4,4,"tidak_ada","Jakarta Selatan",33692722.37,41666666.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"JKS0124",11000000000,438,540,8,4,"tidak_ada","Jakarta Selatan",25114155.25,20370370.37,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
"JKS0125",55000000000,1500,1200,6,6,"ada","Jakarta Selatan",36666666.67,45833333.33,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
