"id_data","nomor_sumber","nama_rumah","harga","luas_tanah","luas_bangunan","kamar_tidur","kamar_mandi","jumlah_garasi","garasi","harga_per_m2_tanah","harga_per_m2_bangunan","flag_data_tidak_valid","flag_outlier_iqr_harga","flag_outlier_iqr_luas_tanah","flag_outlier_iqr_luas_bangunan","flag_outlier_iqr_kamar_tidur","flag_outlier_iqr_kamar_mandi","flag_outlier_iqr_jumlah_garasi","flag_outlier_iqr"
"RMT0895",896,"Rumah Brand New Posisi Depan Tama Di Tebet Barat, 3 Lantai",9700000000,248,450,5,6,1,"ada",39112903.23,21555555.56,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
"RMT0896",897,"Rumah Tebet Timur Dalam - RSH",3600000000,130,100,3,3,0,"tidak_ada",27692307.69,36000000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RMT0897",898,"4 Bedrooms House Tebet, Jakarta Selatan, DKI Jakarta",4200000000,120,180,4,3,2,"ada",35000000,23333333.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RMT0898",899,"Rumah tebet barat dalam",9000000000,240,350,6,4,3,"ada",37500000,25714285.71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RMT0899",900,"Rumah Minimalis di Tebet",950000000,92,130,4,2,0,"tidak_ada",10326086.96,7307692.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RMT0900",901,"Dijual Rumah Di Tebet Barat, Tebet, Jakarta Selatan",16450000000,550,700,6,6,0,"tidak_ada",29909090.91,23500000,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
"RMT0901",902,"Dijual Rumah Di Tebet Lokasi Bagus, Tebet, Jakarta Selatan",7500000000,360,320,7,4,0,"tidak_ada",20833333.33,23437500,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"RMT0902",903,"Rumah Di Tebet,Lt270/375m,2 Lantai,Dkt Gatot Subroto",8700000000,265,375,5,4,4,"ada",32830188.68,23200000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"RMT0903",904,"Rumah Siap Huni Di Tebet Akses Mudah Dekat Ke Supomo Pancoran",3500000000,150,230,5,4,2,"ada",23333333.33,15217391.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RMT0904",905,"Dekat Jalan Soepomo Dan Mall Kota Kasablanka. Fasilitas Terdekat Baik.",25000000000,932,400,7,5,9,"ada",26824034.33,62500000,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
"RMT0905",906,"Rumah Second di Kebon Baru Tebet Jakarta Selatan",13000000000,370,800,6,5,4,"ada",35135135.14,16250000,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
"RMT0906",907,"Town House di Tebet Jakarta Selatan",3750000000,150,120,2,2,2,"ada",25000000,31250000,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"RMT0907",908,"Good House Tebet",10000000000,750,450,8,6,1,"ada",13333333.33,22222222.22,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
"RMT0908",909,"Rumah Bagus di Daerah Tebet",1600000000,80,80,4,3,1,"ada",20000000,20000000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RMT0909",910,"Tebet Rumah Mewah Minimalis 2 Lantai",4500000000,146,320,5,5,3,"ada",30821917.81,14062500,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RMT0910",911,"Rumah Di Tebet Dalam Akses 2 Mobil Besar, Jakarta Selatan",13500000000,256,235,3,2,2,"ada",52734375,57446808.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RMT0911",912,"3 Bedrooms House Tebet, Jakarta Selatan, DKI Jakarta",2000000000,90,100,3,2,1,"ada",22222222.22,20000000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RMT0912",913,"Tebet Rumah Bagus Minimalis Modern, jakarta Selatan",9000000000,234,211,7,5,4,"ada",38461538.46,42654028.44,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
"RMT0913",914,"Rumah mewah baru minimalia di Tebet utara",5800000000,170,280,5,4,2,"ada",34117647.06,20714285.71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RMT0914",915,"4 Bedrooms House Tebet, Jakarta Selatan, DKI Jakarta",3200000000,135,160,4,3,1,"ada",23703703.7,20000000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RMT0915",916,"Rumah Kebon Baru, Tebet, Jakarta Selatan, Hoek, Lokasi Strategis",2400000000,147,154,3,2,1,"ada",16326530.61,15584415.58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RMT0916",917,"Rumah Tebet Siap Huni Jalan 2 Mobil",6750000000,210,350,4,4,2,"ada",32142857.14,19285714.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RMT0917",918,"Tebet Rumah Classic, Jakarta Selatan",2400000000,101,75,2,1,2,"ada",23762376.24,32000000,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"RMT0918",919,"Dijual Rumah Tebet Barat Lokasi Strategis Nyaman Jalan 1 Mobil",3100000000,95,150,3,3,2,"ada",32631578.95,20666666.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RMT0919",920,"Rumah siap huni di Tebet",11000000000,384,399,4,4,0,"tidak_ada",28645833.33,27568922.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RMT0920",921,"Dijual Rumah Bangunan 2 Lantai di Tebet, Jakarta Selatan",28000000000,703,500,8,4,6,"ada",39829302.99,56000000,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
"RMT0921",922,"Rumah seken di Asem baris dekat St. cawang",650000000,55,50,2,1,0,"tidak_ada",11818181.82,13000000,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"RMT0922",923,"Komplek telkom kebon baru",5750000000,240,350,7,5,0,"tidak_ada",23958333.33,16428571.43,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"RMT0923",924,"Dijual Rumah Di Tebet Jakarta Selatan 3 Kmr 150m2 Nyaman Harga Best",2800000000,90,150,3,3,1,"ada",31111111.11,18666666.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RMT0924",925,"Rumah Baru Tebet",3200000000,90,170,4,4,0,"tidak_ada",35555555.56,18823529.41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RMT0925",926,"Rumah mewah tebet",23000000000,610,750,8,6,0,"tidak_ada",37704918.03,30666666.67,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"RMT0926",927,"Rumah TEBET",1600000000,80,80,4,3,0,"tidak_ada",20000000,20000000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RMT0927",928,"Rumah Lama Tebet Timur Dalam",2400000000,130,100,4,2,1,"ada",18461538.46,24000000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RMT0928",929,"Rumah Mewah 3 Lantai di Tebet Jakarta Selatan",6000000000,260,450,7,4,0,"tidak_ada",23076923.08,13333333.33,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"RMT0929",930,"Rumah Minimalis Clasik Tebet Barat, Jakarta Selatan",4500000000,106,251,4,3,2,"ada",42452830.19,17928286.85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RMT0930",931,"Dijual Rumah di Kebon Baru, Tebet, dekat stasiun Ka cawang",3000000000,200,200,4,3,0,"tidak_ada",15000000,15000000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RMT0931",932,"Rumah, Bukit Duri Tebet Jakarta, Jalan 2mobil, 162m, Dekat Kokas, BU",2100000000,162,162,3,3,2,"ada",12962962.96,12962962.96,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RMT0932",933,"Tebet Rumah siap huni, jalan lebar, lokasi ok",5800000000,141,180,4,3,2,"ada",41134751.77,32222222.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RMT0933",934,"Tebet Rumah hitung tanah, jalan lebar",9300000000,386,385,6,4,4,"ada",24093264.25,24155844.16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"RMT0934",935,"Rumah Tebet Dijual Cepat Dengan Lokasi Strategis",2000000000,100,130,3,2,1,"ada",20000000,15384615.38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RMT0935",936,"5 Bedrooms House Tebet, Jakarta Selatan, DKI Jakarta",35000000000,600,400,5,3,4,"ada",58333333.33,87500000,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
"RMT0936",937,"4 Bedrooms House Tebet, Jakarta Selatan, DKI Jakarta",4000000000,140,200,4,3,2,"ada",28571428.57,20000000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RMT0937",938,"8 Bedrooms House Tebet, Jakarta Selatan, DKI Jakarta",6500000000,180,250,8,4,1,"ada",36111111.11,26000000,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"RMT0938",939,"3 Bedrooms House Tebet, Jakarta Selatan, DKI Jakarta",2850000000,135,160,3,2,2,"ada",21111111.11,17812500,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RMT0939",940,"Dijual Rumah Minimalis 3 Lantai ada Kolam Renang di Tebet",6800000000,200,300,5,5,4,"ada",34000000,22666666.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"RMT0940",941,"Rumah Brand New Di Tebet Dekat Ke Jalan 3 Mobil Lt 112meter",3500000000,112,150,3,4,1,"ada",31250000,23333333.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RMT0941",942,"Rumah Siap Huni @ Tebet",3500000000,110,160,4,4,2,"ada",31818181.82,21875000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RMT0942",943,"Rumah Mewah Bukit Duri",10500000000,457,800,7,5,2,"ada",22975929.98,13125000,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"RMT0943",944,"Rumah Mewah Harga Murah Siap Huni Akses Strategis Di Tebet Pancoran",12500000009,312,480,6,4,4,"ada",40064102.59,26041666.69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"RMT0944",945,"Rumah Asem Baris Tebet",5500000000,250,265,4,3,2,"ada",22000000,20754716.98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RMT0945",946,"Dijual rumah di komplek gudang peluru Tebet, Jakarta Selatan",5700000000,162,250,4,4,2,"ada",35185185.19,22800000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RMT0946",947,"Dijual Rumah di Tebet Barat, Jakarta Selatan ~ Lokasi Bagus Jalan Dua Mobil",26000000000,485,550,4,3,2,"ada",53608247.42,47272727.27,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"RMT0947",948,"Rumah 2 lantai di Tebet Dalam",3000000000,160,90,5,4,1,"ada",18750000,33333333.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RMT0948",949,"Rumah Tebet Lokasi Strategis, Luas Pusat Bisnis. Dekat Kuningan",9500000000,380,385,5,4,2,"ada",25000000,24675324.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RMT0949",950,"Rumah Minimalis Di Tebet",3750000000,110,160,3,3,2,"ada",34090909.09,23437500,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RMT0950",951,"Dijual cepat dan murah rumah startegis di Tebet Jakarta Selatan",3600000000,340,150,6,4,0,"tidak_ada",10588235.29,24000000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RMT0951",952,"Rumah Di Tebet Nyaman Aman Strategis Jalanan Besar 2 Mobil Bebas Banjir",6500000000,89,170,3,3,1,"ada",73033707.87,38235294.12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RMT0952",953,"Rumah Mewah 2 Lantai Di Asem Baris",7500000000,325,300,5,4,2,"ada",23076923.08,25000000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RMT0953",954,"Rumah Mungil Di Tebet Siap Huni",2500000000,60,120,3,4,1,"ada",41666666.67,20833333.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RMT0954",955,"Rumah mininalis tebet",3900000000,130,200,5,4,1,"ada",30000000,19500000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RMT0955",956,"Rumah Lux Tebet",16000000000,310,450,5,5,1,"ada",51612903.23,35555555.56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RMT0956",957,"Rumah tebet",18000000000,538,300,5,5,0,"tidak_ada",33457249.07,60000000,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
"RMT0957",958,"Rumah tebet raya",18500000000,360,330,7,7,0,"tidak_ada",51388888.89,56060606.06,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"RMT0958",959,"Rumah Baru Di Tebet Timur Lokasi Strategis",3999999999,130,200,4,3,2,"ada",30769230.76,20000000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RMT0959",960,"Rumah Cantik Di Tebet Dekat Supomo Pancoran Kuningan Gatot Subroto",5800000000,141,170,4,3,1,"ada",41134751.77,34117647.06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RMT0960",961,"TEBET - Kondisi Bagus, Dekat Jalan 2 Mobil",3900000000,100,170,5,3,2,"ada",39000000,22941176.47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RMT0961",962,"TEBET - Siap Huni, Terawat, Tengah Kota, Strategis",3100000000,103,180,3,3,2,"ada",30097087.38,17222222.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RMT0962",963,"TEBET - Bagus Untuk Investasi dan Harga Sangat Menarik",3000000000,139,150,3,3,1,"ada",21582733.81,20000000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RMT0963",964,"TEBET - Jalan 2 Mobil Lebar, Strategis",14000000000,393,440,6,6,6,"ada",35623409.67,31818181.82,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"RMT0964",965,"TEBET - Siap Huni Lokasi Bagus",13500000000,394,352,6,4,2,"ada",34263959.39,38352272.73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RMT0965",966,"TEBET - Rumah Bagus, Siap Huni",4000000000,135,200,4,3,2,"ada",29629629.63,20000000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RMT0966",967,"TEBET - Rumah Baru",3500000000,90,120,3,2,2,"ada",38888888.89,29166666.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RMT0967",968,"TEBET - Siap Huni, Kondisi Sangat Terawat",4300000000,180,300,5,4,2,"ada",23888888.89,14333333.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RMT0968",969,"TEBET - Area Tenang, Aman dan Nyaman",3900000000,154,180,4,3,2,"ada",25324675.32,21666666.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RMT0969",970,"Tebet - Dijual Rumah Mewah Klasik",19000000512,361,800,5,5,5,"ada",52631580.37,23750000.64,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
"RMT0970",971,"Tebet rumah minimalis modern, jakarta selatan",2750000000,91,210,5,4,1,"ada",30219780.22,13095238.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RMT0971",972,"Dijual Rumah sangat strategis di Tebet Barat, dekat sekolah, stasiun, Tebet Mas",2900000000,134,175,5,2,1,"ada",21641791.04,16571428.57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RMT0972",973,"Rumah Tingkat 2 Lantai Di Komplek Gudang Peluru Tebet Jakarta Selatan",9500000000,345,500,8,5,4,"ada",27536231.88,19000000,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
"RMT0973",974,"Dijual Rumah Cantik Di Tebet Akses Jalan Lebar",23000000000,987,700,4,4,4,"ada",23302938.2,32857142.86,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"RMT0974",975,"Di Jual Rumah Mewah Sangat Strategis Di Tebet Akses Jalan 2mobil Lebar, Rumah Menghadap Selatan",21000000000,547,700,4,4,7,"ada",38391224.86,30000000,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"RMT0975",976,"Di jual rumah 2nd di tebet barat",2600000000,90,150,3,2,0,"tidak_ada",28888888.89,17333333.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RMT0976",977,"Di jual rumah di jl persada raya",4000000000,220,200,7,3,1,"ada",18181818.18,20000000,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"RMT0977",978,"Rumah strategis tebet barat",22900000000,650,700,3,3,2,"ada",35230769.23,32714285.71,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"RMT0978",979,"Rumah Baru Semi Furnished Depan TAMAN dekat Gelael, Tebet Barat, Jakarta Selatan",4000000000,105,180,5,4,1,"ada",38095238.1,22222222.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RMT0979",980,"Rumah Tebet Barat Dalam - Jakarta Selatan, Tebet, Jakarta Selatan",3200000000,86,137,4,2,1,"ada",37209302.33,23357664.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RMT0980",981,"4 Bedrooms House Tebet, Jakarta Selatan, DKI Jakarta",2600000000,93,160,4,4,1,"ada",27956989.25,16250000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RMT0981",982,"Di Jual Rumah Cantik di Tebet Jalan 1 Mobil Jakarta Selatan",6300000000,180,250,4,3,1,"ada",35000000,25200000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RMT0982",983,"Rumah Brand New Minimalis Modern Bebas Banjir di Tebet",3400000000,110,160,3,3,1,"ada",30909090.91,21250000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RMT0983",984,"4 Bedrooms House Tebet, Jakarta Selatan, DKI Jakarta",3250000000,90,200,4,3,1,"ada",36111111.11,16250000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RMT0984",985,"Dijual Rumah Cantik Minimalis Di Tebet Dekat Taman",3000000000,95,150,4,4,1,"ada",31578947.37,20000000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RMT0985",986,"Rumah Murah Siap Huni Akses 2 Mobil Tebet Timur Jak Sel",4100000000,155,180,4,3,1,"ada",26451612.9,22777777.78,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RMT0986",987,"Rumah Strategis Cocok Untuk Usaha Posisi Huk Di Tebet Timur",6500000000,160,130,4,1,2,"ada",40625000,50000000,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
"RMT0987",988,"Rumah Murah Akses Mobil Di Tebet Barat Jak Sel",1800000000,100,90,2,1,0,"tidak_ada",18000000,20000000,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"RMT0988",989,"Rumah Strategis Siap Huni Akses 1mobil Di Tebet Barat",3500000000,135,150,4,3,1,"ada",25925925.93,23333333.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RMT0989",990,"Rumah Siap Huni Hanya 50meter Ke Jalan Asembaris Raya",2100000000,126,100,2,2,1,"ada",16666666.67,21000000,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"RMT0990",991,"Rumah 2lantai Strategis Akses 2mobil Lokasi Asembaris Tebet",3000000000,125,200,2,2,1,"ada",24000000,15000000,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"RMT0991",992,"Rumah Asri Siap Huni Strategis Lokasi Asembaris Bebas Banjir",2150000000,135,128,3,2,1,"ada",15925925.93,16796875,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RMT0992",993,"Rumah Baru 2,5 Lantai Akses 1mobil Lokasi Tebet Timur",3000000000,90,200,3,2,2,"ada",33333333.33,15000000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RMT0993",994,"Rumah Bagus Siap Huni Tebet Barat Jak Sel",3250000000,104,120,4,3,1,"ada",31250000,27083333.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RMT0994",995,"Rumah Sederhana Di Tebet Timur Jak Sel",1750000000,90,85,2,1,1,"ada",19444444.44,20588235.29,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"RMT0995",996,"Rumah Murah Sekali Siap Huni Akses Gg 2 Motor Di Lap Roos Tebet",1500000000,170,200,7,2,0,"tidak_ada",8823529.41,7500000,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"RMT0996",997,"Rumah Siap Huni Ada Kosan 4pintu Lokasi Tebet Barat Jak Sel",3800000000,145,200,8,8,1,"ada",26206896.55,19000000,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"RMT0997",998,"Rumah Strategis Siap Huni Akses 1mobil Dekat Pasar Tebet Jak Sel",2500000000,100,120,3,2,1,"ada",25000000,20833333.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RMT0998",999,"Rumah Lama Layak Huni Akses 2 Mbl Bs Utk Kosan Di Menteng Dlm Jak Sel",4200000000,206,250,5,4,1,"ada",20388349.51,16800000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RMT0999",1000,"Rumah Siap Huni Akses 2mobil Strategis Di Asembaris Tebet",1100000000,70,70,2,1,0,"tidak_ada",15714285.71,15714285.71,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"RMT1000",1001,"Rumah Siap Huni 2lantai Akses 1mobil Di Asembaris Tebet",950000000,60,100,3,1,0,"tidak_ada",15833333.33,9500000,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
"RMT1001",1002,"Rumah Baru Siap Huni Akses 2mobil Semi Furnised Lokasi Tebet Utara",4500000000,90,128,3,3,1,"ada",50000000,35156250,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RMT1002",1003,"Rumah Siap Huni Posisi Huk Akses 2mobil 200meter Kejalan Supomo",7000000000,110,150,4,3,1,"ada",63636363.64,46666666.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RMT1003",1004,"Rumah 2lantai Akses 2mobil Di Bukit Duri Tebet Jaksel",600000000,30,60,2,2,0,"tidak_ada",20000000,10000000,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"RMT1004",1005,"Rumah Strategis 100meter Ke Jl Supomo Di Menteng Dalam Tebet Jak Sel",2600000000,140,100,3,2,1,"ada",18571428.57,26000000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RMT1005",1006,"Rumah Strategis Akses Jalan 2mobil Di Menteng Dalam Tebet Jak Sel",9000000000,550,450,10,10,3,"ada",16363636.36,20000000,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
"RMT1006",1007,"Tebet Rumah Siap Huni Jln 2 Mbl Nyaman",4000000000,140,160,4,3,2,"ada",28571428.57,25000000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"RMT1007",1009,"Dijual Cepat Rumah Komp Depkeu Dr Soepomo Tebet Jakarta Selatan",19000000000,606,360,7,4,0,"tidak_ada",31353135.31,52777777.78,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
"RMT1008",1010,"Dijual Rumah Kokoh Di Gudang Peluru",10500000000,430,420,7,4,2,"ada",24418604.65,25000000,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
